question_id,question,gold_table,top1_predicted,all_retrieved_top10,hit@1,hit@5,hit@10,mrr,initial_rank,final_rank,error_category,emb_latency_ms,rerank_latency_ms,total_latency_ms,reranker_used
54f3563b662247e6,"What is the Irish county name of the province that covers a total area of 24,675 km2 ( 9,527 sq mi ) ?",Etymological_list_of_counties_of_Ireland_0,Irish_Sea_0,"['Irish_Sea_0', 'Irish_Sea_1', 'Connacht_1', 'County_of_Nares_0', 'Bedford_Borough_1', 'Divis_transmitting_station_0', 'Manitoba_0', 'Bedford_Borough_0', 'NN_postcode_area_0', 'Provinces_of_the_Netherlands_1']",0,0,0,0.0,17,-1,RERANKER_DROP,12.969970703125,0.0,12.969970703125,False
ddf2733d83769470,"What is the meaning of the name of the Filipino natural park that is less than 15,792.00 hectares but more than 10,112.35 hectares ?",List_of_protected_areas_of_the_Philippines_0,List_of_national_parks_of_the_Philippines_0,"['List_of_national_parks_of_the_Philippines_0', 'List_of_World_Heritage_Sites_in_the_Philippines_0', 'List_of_protected_areas_of_the_Philippines_0', 'List_of_protected_areas_of_the_Philippines_3', 'List_of_protected_areas_of_the_Philippines_10', 'List_of_national_parks_of_Chile_0', 'List_of_eponymous_streets_in_Manila_1', 'List_of_shopping_malls_in_the_Philippines_3', 'Alculympics_0', 'List_of_shopping_malls_in_the_Philippines_18']",0,1,1,0.3333333333333333,3,3,SUCCESS,11.991500854492188,0.0,11.991500854492188,False
2b7ad855813c6103,"Considering those whose replacements were elected to the 36th United States Congress , which person who left married their cousin ?",36th_United_States_Congress_0,36th_United_States_Congress_0,"['36th_United_States_Congress_0', '26th_United_States_Congress_1', '94th_United_States_Congress_0', '77th_United_States_Congress_0', '105th_United_States_Congress_0', '6th_United_States_Congress_0', '35th_United_States_Congress_0', '107th_United_States_Congress_1', '22nd_United_States_Congress_1', '76th_United_States_Congress_0']",1,1,1,1.0,1,1,SUCCESS,9.98687744140625,0.0,9.98687744140625,False
e1cb831507d03361,In what years did the University of Central Florida alumnus Cody Edward Allen play for the Cleveland Indians ?,List_of_University_of_Central_Florida_alumni_5,List_of_University_of_Central_Florida_alumni_10,"['List_of_University_of_Central_Florida_alumni_10', 'List_of_University_of_Central_Florida_alumni_5', 'List_of_University_of_Central_Florida_alumni_3', '1933_Central_State_Bearcats_football_team_0', ""2011–12_TCU_Horned_Frogs_men's_basketball_team_0"", '2001_NCAA_Division_I-A_football_season_0', 'Mr._Football_Award_(Ohio)_0', 'Buffalo_Bulls_football_4', 'NABC_Defensive_Player_of_the_Year_0', 'Bob_Cousy_Award_0']",0,1,1,0.5,2,2,SUCCESS,9.98234748840332,0.0,9.98234748840332,False
d9f17227e9c5ab4f,"What is the year for the title of the television show that Jin Chao-chun played a Chinese deity , a vanquisher of ghosts and evil beings ?",Jin_Chao-chun_1,Jin_Chao-chun_1,"['Jin_Chao-chun_1', 'Mira_Quien_Baila_(U.S._season_1)_1', 'Yuuya_Watanabe_0', 'Mira_Quien_Baila_(U.S.),_Season_2_1', 'Celebrity_Bainisteoir_0', 'Celebrity_Bainisteoir_2', 'Celebrity_Bainisteoir_1', 'Celebrity_Bainisteoir_3', 'PrankStars_0', 'Boss_(TV_series)_0']",1,1,1,1.0,1,1,SUCCESS,12.002706527709961,0.0,12.002706527709961,False
8919bdfa983eb196,"Who is the winner of the 2018 Triple Crown , in which the jockey was born in the 1960s and rode a 2012 Black-Eyed Susan Stakes horse ?",2012_Black-Eyed_Susan_Stakes_1,2012_Black-Eyed_Susan_Stakes_1,"['2012_Black-Eyed_Susan_Stakes_1', 'Stephen_Hendry_0', ""Ronnie_O'Sullivan_2"", 'American_Champion_Three-Year-Old_Male_Horse_2', 'American_Champion_Three-Year-Old_Male_Horse_1', 'American_Champion_Three-Year-Old_Male_Horse_0', 'Churchill_Downs_Debutante_Stakes_0', 'Judd_Trump_1', 'Judd_Trump_0', 'Sweetnorthernsaint_0']",1,1,1,1.0,1,1,SUCCESS,9.980440139770508,0.0,9.980440139770508,False
ae3fbcb5c16ab5d9,"The 2020 Houston Astros were slated to play the Michigan based team whose season opener was scheduled for March 30 , 2020 to begin which season for them ?",2020_Houston_Astros_season_2,2020_Houston_Astros_season_2,"['2020_Houston_Astros_season_2', 'Colorado_Rapids_1', 'Minnesota_United_FC_0', 'Texas_Legends_1', 'List_of_Detroit_Wolverines_Opening_Day_starting_pitchers_0', '2017–18_Korisliiga_season_0', 'Pittsburgh_Riverhounds_0', 'FC_Dallas_0', '2008_Seattle_Mariners_season_3', 'Iowa_Energy_0']",1,1,1,1.0,1,1,SUCCESS,11.976957321166992,0.0,11.976957321166992,False
1ea20d763e8ab002,What is the event of the Swedish athlete at the 2006 Winter Olympics who is currently the alternate for the World and Olympic Champion Anette Norberg team ?,Sweden_at_the_2006_Winter_Olympics_0,Sweden_at_the_2006_Winter_Olympics_0,"['Sweden_at_the_2006_Winter_Olympics_0', 'IAAF_World_Junior_Championships_in_Athletics_2', 'Finland_at_the_2006_Winter_Olympics_0', 'Sweden_national_football_team_2', 'Magdalena_Iljans_0', 'FIS_Nordic_Combined_World_Cup_0', 'FIS_Nordic_Combined_World_Cup_1', 'China_at_the_2006_Winter_Olympics_0', 'Triple_Gold_Club_0', '2002_Winter_Olympics_0']",1,1,1,1.0,1,1,SUCCESS,12.009859085083008,0.0,12.009859085083008,False
c0960875e65b9fa4,Which top scorer in the Premier A Slovenian Basketball League played four years of college basketball at Georgia State ?,Premier_A_Slovenian_Basketball_League_4,Premier_A_Slovenian_Basketball_League_4,"['Premier_A_Slovenian_Basketball_League_4', ""Arizona_Wildcats_men's_basketball_12"", 'Mr._Georgia_Basketball_0', 'NABC_Player_of_the_Year_2', 'NABC_Player_of_the_Year_0', 'NABC_Player_of_the_Year_1', ""Sun_Belt_Conference_Men's_Basketball_Player_of_the_Year_0"", ""Big_South_Conference_Men's_Basketball_Player_of_the_Year_0"", ""Conference_USA_Men's_Basketball_Player_of_the_Year_0"", 'Naismith_College_Player_of_the_Year_1']",1,1,1,1.0,1,1,SUCCESS,8.98885726928711,0.0,8.98885726928711,False
56ee8bddc86dcbad,What was the first film directed by the man that won the MTV Movie Award for Best New Filmmaker in 1999 for a movie he wrote and directed ?,MTV_Movie_Award_for_Best_New_Filmmaker_0,John_Hillcoat_2,"['John_Hillcoat_2', 'John_Hillcoat_1', 'MTV_Movie_Award_for_Best_New_Filmmaker_0', 'John_Hillcoat_0', 'Sidney_Poitier_2', 'Wesley_Snipes_0', 'John_A._Alonzo_4', 'Wesley_Snipes_3', 'Vance_Lorenzini_0', '1998_in_film_0']",0,1,1,0.3333333333333333,3,3,SUCCESS,12.981653213500977,0.0,12.981653213500977,False
5f209cda639e59f3,What position does the Eredivisie player who plays for the Twente club hold ?,2019–20_Eredivisie_8,2019–20_Eredivisie_8,"['2019–20_Eredivisie_8', 'List_of_Akademisk_Boldklub_players_0', 'Zlatan_Muslimović_0', 'Allsvenskan_3', 'Allsvenskan_2', ""Onze_d'Or_0"", 'List_of_Dutch_football_transfers_summer_2008_0', '2015–16_Arsenal_F.C._season_2', 'Algerian_Ligue_Professionnelle_1_4', 'Tippeligaen_2']",1,1,1,1.0,1,1,SUCCESS,11.982440948486328,0.0,11.982440948486328,False
da946e1446a15128,What was the worldwide gross of the film whose Soundtrack has a Hip-Hop song artist born with the name of Christopher Brian Bridges ?,List_of_films_with_associated_hip_hop_songs_1,Chris_Hemsworth_1,"['Chris_Hemsworth_1', 'List_of_films_with_associated_hip_hop_songs_0', 'Vance_Lorenzini_0', 'Kaya_Scodelario_0', 'Terrence_Howard_2', '1994_in_film_0', 'Chris_Hemsworth_0', 'Chris_Evans_(actor)_0', 'List_of_films_with_associated_hip_hop_songs_1', 'Jessica_Biel_1']",0,0,1,0.1111111111111111,9,9,SUCCESS,10.006904602050781,0.0,10.006904602050781,False
75e9750bd83fd1ae,What is the International network that airs `` Boss '' whose country is a unitary parliamentary democracy and constitutional monarchy ?,Boss_(TV_series)_0,Boss_(TV_series)_0,"['Boss_(TV_series)_0', 'International_Democrat_Union_0', 'Socialist_International_0', 'Member_states_of_the_Commonwealth_of_Nations_0', 'Crystal_Palace_transmitting_station_1', 'Grand_National_1', 'List_of_viceregal_representatives_of_Elizabeth_II_0', 'Republics_in_the_Commonwealth_of_Nations_1', 'List_of_viceregal_representatives_of_Elizabeth_II_4', 'Global_Greens_0']",1,1,1,1.0,1,1,SUCCESS,10.971307754516602,0.0,10.971307754516602,False
129b5986ffad22dc,Which 2010 European Athletics Championships male athlete is oldest ?,Ireland_at_the_2010_European_Athletics_Championships_0,Ireland_at_the_2010_European_Athletics_Championships_0,"['Ireland_at_the_2010_European_Athletics_Championships_0', 'European_Athletics_Championships_3', 'IAAF_World_Junior_Championships_in_Athletics_2', 'List_of_European_Athletics_Championships_records_2', 'Thomas_Fanara_1', 'Danilo_Goffi_0', '2010_Masters_of_Formula_3_0', 'Italian_Athletics_Championships_14', '2010_IAAF_Diamond_League_1', '2010_Chicago_Marathon_0']",1,1,1,1.0,1,1,SUCCESS,9.990215301513672,0.0,9.990215301513672,False
88358fb888b9002f,"For the Montenegrin team that was the guest in the Montenegrin Cup match with the highest attendance , what league do they compete in ?",2006–07_Montenegrin_Cup_2,2006–07_Montenegrin_Cup_2,"['2006–07_Montenegrin_Cup_2', 'Montenegrin_First_League_4', 'Montenegrin_First_League_8', 'Montenegrin_First_League_11', 'Montenegrin_First_League_3', 'Montenegrin_Basketball_League_5', 'Serbian_SuperLiga_0', 'Allsvenskan_2', 'UEFA_Champions_League_1', 'Allsvenskan_3']",1,1,1,1.0,1,1,SUCCESS,11.997222900390625,0.0,11.997222900390625,False
8fb895a14f36b551,How many people in 2011 lived in the UK city that is home to the Avenue Learning Centre ?,List_of_nature_centres_in_England_0,List_of_people_from_Southwark_5,"['List_of_people_from_Southwark_5', 'List_of_cities_in_the_United_Kingdom_0', 'BR_postcode_area_0', 'EN_postcode_area_0', 'Bedford_Borough_0', 'PE_postcode_area_0', '2011_London_Marathon_1', '2011_London_Marathon_0', 'Crystal_Palace_transmitting_station_1', 'New_York_metropolitan_area_2']",0,0,0,0.0,-1,-1,BI_ENCODER_FAILURE,11.976480484008789,0.0,11.976480484008789,False
74aed9db4e316f6b,What is the nickname of the world 's oldest professional football club ?,List_of_Australian_Football_League_pre-season_and_night_series_premiers_3,Campeonato_Paulista_2,"['Campeonato_Paulista_2', 'Campeonato_Paulista_0', 'Campeonato_Paulista_1', 'West_Bromwich_Albion_F.C._0', 'Bradford_City_A.F.C._0', 'List_of_Bolton_Wanderers_F.C._records_and_statistics_2', 'List_of_FC_Barcelona_records_and_statistics_1', 'List_of_FC_Barcelona_records_and_statistics_3', 'List_of_FC_Barcelona_records_and_statistics_4', 'UAE_Arabian_Gulf_League_2']",0,0,0,0.0,-1,-1,BI_ENCODER_FAILURE,11.99483871459961,0.0,11.99483871459961,False
4be4ea4c57498d62,"The console video game localized by Aksys Games that was released on June 7 , 2016 by Arc System Works was of what genre ?",List_of_video_games_published_by_Aksys_Games_2,List_of_video_games_published_by_Aksys_Games_3,"['List_of_video_games_published_by_Aksys_Games_3', 'Aksys_Games_2', 'List_of_video_games_published_by_Aksys_Games_5', 'Aksys_Games_1', 'List_of_video_games_published_by_Aksys_Games_9', 'Aksys_Games_7', 'Aksys_Games_3', 'List_of_video_games_published_by_Aksys_Games_2', 'Aksys_Games_10', 'Aksys_Games_9']",0,0,1,0.125,8,8,SUCCESS,12.001514434814453,0.0,12.001514434814453,False
950ae98e1077f801,In what area of England is the team Chris Maguire transferred to from Oxford United during the 2017-18 season on 20th July ?,2017–18_Oxford_United_F.C._season_2,2017–18_Oxford_United_F.C._season_2,"['2017–18_Oxford_United_F.C._season_2', 'List_of_Bolton_Wanderers_F.C._records_and_statistics_2', '2015–16_Arsenal_F.C._season_2', 'Bradford_City_A.F.C._0', '2015–16_Shrewsbury_Town_F.C._season_2', 'Milton_Keynes_Dons_F.C._0', 'Barry_Town_F.C._0', 'West_Bromwich_Albion_F.C._0', '2018–19_Bury_F.C._season_4', 'Football_League_One_0']",1,1,1,1.0,1,1,SUCCESS,11.987447738647461,0.0,11.987447738647461,False
2231f0cb78f0e912,What are the school colors of the college that the player picked 27th in the 2012 MLS SuperDraft attended ?,2012_MLS_SuperDraft_1,2013_MLS_SuperDraft_0,"['2013_MLS_SuperDraft_0', '2013_MLS_SuperDraft_1', '2012_MLS_SuperDraft_1', '2005_MLS_SuperDraft_0', '2005_MLS_SuperDraft_2', '2005_MLS_SuperDraft_3', 'Minnesota_United_FC_0', '2011_MLS_SuperDraft_0', '2011_MLS_SuperDraft_1', '2011_MLS_SuperDraft_2']",0,1,1,0.3333333333333333,3,3,SUCCESS,11.978626251220703,0.0,11.978626251220703,False
031ad21e996189ca,When was the youngest player drafted by the Toronto Maple Leafs in '93 born ?,1993–94_Toronto_Maple_Leafs_season_16,1993–94_Toronto_Maple_Leafs_season_16,"['1993–94_Toronto_Maple_Leafs_season_16', '1996_World_Junior_Ice_Hockey_Championships_0', 'List_of_oldest_and_youngest_National_Basketball_Association_players_3', '1994_NBA_draft_1', '1993_Major_League_Baseball_Draft_1', '1993_Major_League_Baseball_Draft_0', 'WHA_General_Player_Draft_14', 'WHA_General_Player_Draft_16', 'WHA_General_Player_Draft_15', 'List_of_Ottawa_Senators_draft_picks_14']",1,1,1,1.0,1,1,SUCCESS,11.995077133178711,0.0,11.995077133178711,False
a486c4c5dd7faf9b,What year was the original song by Elisa that was certified platinum by the Federation of the Italian Music Industry released ?,List_of_songs_recorded_by_Elisa_0,List_of_songs_recorded_by_Elisa_1,"['List_of_songs_recorded_by_Elisa_1', 'List_of_songs_recorded_by_Elisa_0', 'Sanremo_Music_Festival_6', 'Latin_Pop_Airplay_1', 'Kvitka_Cisyk_0', 'Ballando_con_le_Stelle_(series_7)_1', 'Ballando_con_le_Stelle_(series_8)_1', 'Club_Fonograma_1', 'Club_Fonograma_0', 'Latin_Grammy_Award_for_Song_of_the_Year_0']",0,1,1,0.5,2,2,SUCCESS,11.986732482910156,0.0,11.986732482910156,False
e7ac35e9fa295121,What color kits did the Isle of Man Premier League football club have that played on an amateur level in the 99th league competition ?,Isle_of_Man_Premier_League_3,Isle_of_Man_Premier_League_3,"['Isle_of_Man_Premier_League_3', 'Mainland_Premier_League_0', 'Bradford_City_A.F.C._0', '2009_Faroe_Islands_Premier_League_0', 'League_of_Ireland_Premier_Division_1', 'Bangor_City_F.C._0', '2013_League_of_Ireland_1', '2016–17_National_Premier_League_0', 'League_of_Ireland_Premier_Division_0', '2009_Tippeligaen_3']",1,1,1,1.0,1,1,SUCCESS,11.986255645751953,0.0,11.986255645751953,False
309b0437f066a288,"Player number 10 , who was a captain of Persepolis F.C . in 2012/13 , played in what league ?",2012–13_Persepolis_F.C._season_9,2012–13_Persepolis_F.C._season_9,"['2012–13_Persepolis_F.C._season_9', 'List_of_Persepolis_F.C._players_0', 'Mohammad_Rouyanian_0', 'Egyptian_Premier_League_4', 'Egyptian_Premier_League_0', 'Iran_Pro_League_2', 'Zlatan_Muslimović_0', '2012–13_Croatian_First_Football_League_2', '2012_Kenyan_Premier_League_1', '2013_Campeonato_Pernambucano_0']",1,1,1,1.0,1,1,SUCCESS,11.989831924438477,0.0,11.989831924438477,False
f8c2c996a2798e2f,How many UK higher learning institutions are located in the city that is home to the Brandon Marsh Nature Centre ?,List_of_nature_centres_in_England_0,List_of_World_Heritage_Sites_of_the_United_Kingdom_0,"['List_of_World_Heritage_Sites_of_the_United_Kingdom_0', 'List_of_conservation_areas_in_Brighton_and_Hove_0', 'List_of_medical_schools_in_the_United_Kingdom_0', 'List_of_nature_centres_in_England_0', 'List_of_colleges_and_universities_in_Maine_0', 'Tourism_in_England_0', 'List_of_dental_schools_in_the_United_Kingdom_0', 'List_of_clergy_educated_at_Jesus_College,_Oxford_2', 'List_of_clergy_educated_at_Jesus_College,_Oxford_1', 'List_of_clergy_educated_at_Jesus_College,_Oxford_3']",0,1,1,0.25,4,4,SUCCESS,11.99483871459961,0.0,11.99483871459961,False
4f932f300d308528,How many Caribbean Club Championship teams who plays at the Manny Ramjohn Stadium will compete in the championship ?,CFU_Club_Championship_0,CFU_Club_Championship_0,"['CFU_Club_Championship_0', 'List_of_Copa_Sudamericana_finals_1', 'List_of_Copa_Sudamericana_finals_0', 'Boca_Juniors_0', 'Boca_Juniors_1', 'List_of_TT_Pro_League_stadiums_0', 'Mainland_Premier_League_0', 'Copa_Sudamericana_records_and_statistics_1', 'List_of_Copa_CONMEBOL_finals_1', 'USL_Pro_3']",1,1,1,1.0,1,1,SUCCESS,11.988639831542969,0.0,11.988639831542969,False
074b2b6d3ba2fff2,"What is the Association of RMIT alumni working in science and technology born on August 30 , 1907 ?",List_of_alumni_and_faculty_of_the_Royal_Melbourne_Institute_of_Technology_18,List_of_alumni_and_faculty_of_the_Royal_Melbourne_Institute_of_Technology_16,"['List_of_alumni_and_faculty_of_the_Royal_Melbourne_Institute_of_Technology_16', 'List_of_alumni_and_faculty_of_the_Royal_Melbourne_Institute_of_Technology_17', 'List_of_alumni_and_faculty_of_the_Royal_Melbourne_Institute_of_Technology_4', 'List_of_alumni_and_faculty_of_the_Royal_Melbourne_Institute_of_Technology_6', 'List_of_alumni_and_faculty_of_the_Royal_Melbourne_Institute_of_Technology_7', 'List_of_alumni_and_faculty_of_the_Royal_Melbourne_Institute_of_Technology_0', 'List_of_alumni_and_faculty_of_the_Royal_Melbourne_Institute_of_Technology_11', 'List_of_alumni_and_faculty_of_the_Royal_Melbourne_Institute_of_Technology_1', 'List_of_alumni_and_faculty_of_the_Royal_Melbourne_Institute_of_Technology_8', 'List_of_alumni_and_faculty_of_the_Royal_Melbourne_Institute_of_Technology_18']",0,0,1,0.1,10,10,SUCCESS,11.967182159423828,0.0,11.967182159423828,False
8c10f7945508d534,Where does the Men 's wrestling medalist at the 2005 Mediterranean Games of the event contested by a police officer teach ?,Wrestling_at_the_2005_Mediterranean_Games_0,Wrestling_at_the_2005_Mediterranean_Games_0,"['Wrestling_at_the_2005_Mediterranean_Games_0', 'Athletics_at_the_2009_Mediterranean_Games_0', 'FR_Yugoslavia_at_the_1997_Mediterranean_Games_0', 'ADCC_Submission_Wrestling_World_Championship_2', 'Yugoslavia_at_the_1963_Mediterranean_Games_0', 'Albania_at_the_2013_Mediterranean_Games_0', 'FR_Yugoslavia_at_the_2001_Mediterranean_Games_0', 'Yugoslavia_at_the_1967_Mediterranean_Games_0', 'Yugoslavia_at_the_1951_Mediterranean_Games_0', '2001_World_Judo_Championships_8']",1,1,1,1.0,1,1,SUCCESS,10.987520217895508,0.0,10.987520217895508,False
49fb89601d0b5fce,When did Elisa 's fourth original single released in Italy released ?,List_of_songs_recorded_by_Elisa_0,List_of_songs_recorded_by_Elisa_0,"['List_of_songs_recorded_by_Elisa_0', 'List_of_songs_recorded_by_Elisa_1', 'Sanremo_Music_Festival_6', 'Taniec_z_Gwiazdami_(season_4)_2', 'Cantando_2012_16', 'Taniec_z_Gwiazdami_(season_4)_1', 'France_in_the_Eurovision_Song_Contest_2019_1', 'New_Trinity_Baroque_0', 'Latin_Pop_Airplay_1', ""Let's_Dance_(German_season_4)_2""]",1,1,1,1.0,1,1,SUCCESS,9.000539779663086,0.0,9.000539779663086,False
629a568369698dd1,How many institutions of higher learning are located in the city that hosted the 2018 Archery World Cup ?,FITA_Archery_World_Cup_1,FITA_Archery_World_Cup_1,"['FITA_Archery_World_Cup_1', '2018_Orienteering_World_Cup_2', 'Sapienza_University_of_Rome_0', '2017_Pan_American_Fencing_Championships_6', 'Riverview_Gold_Cup_3', 'Riverview_Gold_Cup_2', 'Riverview_Gold_Cup_0', 'Walsh_Cup_(hurling)_0', 'Walsh_Cup_(hurling)_2', 'Lithuania_at_the_2011_Summer_Universiade_0']",1,1,1,1.0,1,1,SUCCESS,10.992288589477539,0.0,10.992288589477539,False
bcb598cf216029fc,"What is the Japanese site whose municipality in Nagasaki was established on August 1 , 2004 ?",List_of_Historic_Sites_of_Japan_(Nagasaki)_1,List_of_Historic_Sites_of_Japan_(Nagasaki)_1,"['List_of_Historic_Sites_of_Japan_(Nagasaki)_1', 'Churches_and_Christian_Sites_in_Nagasaki_1', 'Sakishima_Beacons_0', 'List_of_Historic_Sites_of_Japan_(Hiroshima)_1', 'List_of_Historic_Sites_of_Japan_(Fukuoka)_1', 'List_of_Historic_Sites_of_Japan_(Hiroshima)_0', 'List_of_Historic_Sites_of_Japan_(Iwate)_1', 'List_of_Historic_Sites_of_Japan_(Ishikawa)_1', 'List_of_Historic_Sites_of_Japan_(Aomori)_1', 'List_of_Historic_Sites_of_Japan_(Fukuoka)_0']",1,1,1,1.0,1,1,SUCCESS,11.98434829711914,0.0,11.98434829711914,False
11379a44bdd999ee,Who is the sponsor of the 2012 Tippeligaen stadium where the team that was founded in 1899 plays at ?,2012_Tippeligaen_2,2012_Tippeligaen_2,"['2012_Tippeligaen_2', '2013_Tippeligaen_1', '2013_Tippeligaen_0', '2004_Tippeligaen_0', '2009_Tippeligaen_3', 'Veikkausliiga_1', '2009_Tippeligaen_0', 'Veikkausliiga_2', '2012_Norwegian_First_Division_0', 'Minnesota_United_FC_0']",1,1,1,1.0,1,1,SUCCESS,12.003660202026367,0.0,12.003660202026367,False
bcbf3567fa1fe9a7,What is the New York City district that is home to the cultural institution focused on Native Americans also know as ?,List_of_museums_and_cultural_institutions_in_New_York_City_7,Toponymies_of_places_in_New_York's_Capital_District_0,"[""Toponymies_of_places_in_New_York's_Capital_District_0"", 'List_of_museums_and_cultural_institutions_in_New_York_City_4', 'List_of_museums_and_cultural_institutions_in_New_York_City_7', 'List_of_museums_and_cultural_institutions_in_New_York_City_19', 'List_of_museums_and_cultural_institutions_in_New_York_City_16', 'List_of_museums_and_cultural_institutions_in_New_York_City_11', 'New_York_metropolitan_area_2', 'Sioux_0', 'Washington_County_History_&_Landmarks_Foundation_1', 'Cornell_University_Department_of_History_0']",0,1,1,0.3333333333333333,3,3,SUCCESS,10.141611099243164,0.0,10.141611099243164,False
5f40e72d978ab8d4,The frontman for the rock band Japanese Cartoon released an hip hop album in 2011 that got a Metacritic score of what ?,2011_in_hip_hop_music_0,Bones_(studio)_0,"['Bones_(studio)_0', '""Weird_Al""_Yankovic_2', 'Cardi_B_0', 'CAVE_(company)_0', 'CAVE_(company)_2', 'Club_Fonograma_0', '2011_in_hip_hop_music_0', 'Club_Fonograma_1', 'SYUN_0', 'Shane_Hendrixson_0']",0,0,1,0.14285714285714285,7,7,SUCCESS,10.889530181884766,0.0,10.889530181884766,False
f6664900a597b8e2,What date was the location established where the 1920 Summer Olympics boxing and wrestling events were held ?,Venues_of_the_1920_Summer_Olympics_0,Venues_of_the_1920_Summer_Olympics_0,"['Venues_of_the_1920_Summer_Olympics_0', 'Venues_of_the_1928_Summer_Olympics_0', 'Venues_of_the_1912_Summer_Olympics_0', 'Wrestling_at_the_1998_Asian_Games_2', 'Venues_of_the_1908_Summer_Olympics_0', 'Venues_of_the_1924_Summer_Olympics_0', 'Venues_of_the_1932_Summer_Olympics_0', '1983_World_Wrestling_Championships_3', 'Germany_at_the_1900_Summer_Olympics_0', 'Germany_at_the_1908_Summer_Olympics_0']",1,1,1,1.0,1,1,SUCCESS,9.474039077758789,0.0,9.474039077758789,False
84d1e966e7262908,How many people can fit in the building where the first Diamond League event in July took place ?,2012_IAAF_Diamond_League_0,2010_IAAF_Diamond_League_0,"['2010_IAAF_Diamond_League_0', '2012_IAAF_Diamond_League_0', '2010_IAAF_Diamond_League_1', '2011_IAAF_Diamond_League_0', '2011_IAAF_Diamond_League_1', 'Venues_of_the_2008_Summer_Olympics_3', 'Venues_of_the_2008_Summer_Olympics_2', 'Venues_of_the_2008_Summer_Olympics_4', 'List_of_indoor_arenas_by_capacity_2', 'Venues_of_the_1976_Summer_Olympics_1']",0,1,1,0.5,2,2,SUCCESS,11.097192764282227,0.0,11.097192764282227,False
0cea427cad7cd139,Where was the manager for one team in the top Bulgarian football league born whose captain is now the goalkeeping coach at Litex Lovech ?,2001–02_A_Group_1,V.League_(Vietnam)_0,"['V.League_(Vietnam)_0', '2001–02_A_Group_1', 'List_of_Akademisk_Boldklub_players_0', 'Belarusian_Premier_League_1', 'Tippeligaen_2', '2012–13_Persepolis_F.C._season_9', 'Belarusian_Premier_League_0', 'Pittsburgh_Riverhounds_0', '2018–19_Ukrainian_Premier_League_3', 'Veikkausliiga_2']",0,1,1,0.5,2,2,SUCCESS,10.775327682495117,0.0,10.775327682495117,False
60981060452aedf6,What is the only Japanese special city in Niigata larger than Nagaoka ?,Special_cities_of_Japan_0,Special_cities_of_Japan_0,"['Special_cities_of_Japan_0', 'List_of_Places_of_Scenic_Beauty_of_Japan_(Niigata)_0', 'Hiragana_and_katakana_place_names_1', 'Hiragana_and_katakana_place_names_0', 'Cities_of_East_Asia_2', 'List_of_Historic_Sites_of_Japan_(Ishikawa)_1', 'List_of_Historic_Sites_of_Japan_(Ishikawa)_0', 'List_of_Historic_Sites_of_Japan_(Okinawa)_2', 'List_of_Historic_Sites_of_Japan_(Okinawa)_1', 'List_of_Historic_Sites_of_Japan_(Fukuoka)_1']",1,1,1,1.0,1,1,SUCCESS,9.66191291809082,0.0,9.66191291809082,False
bf279fa3effa772b,What Argentinian zone D team currently plays in Torneo Argentino A and is located in a northwest of province of Argentina ?,List_of_football_clubs_in_Argentina_9,Torneo_Argentino_A_0,"['Torneo_Argentino_A_0', 'Torneo_Argentino_A_1', 'Torneo_Argentino_A_3', 'Primera_B_Nacional_0', 'Torneo_de_la_URBA_0', 'Torneo_del_Litoral_1', 'Primera_B_Nacional_1', 'Torneo_del_Litoral_0', 'List_of_football_clubs_in_Argentina_9', 'List_of_football_clubs_in_Argentina_3']",0,0,1,0.1111111111111111,9,9,SUCCESS,10.236740112304688,0.0,10.236740112304688,False
30d3f3d7b412dc0c,What group did the singer start out with whose song had the highest Percentage/ calls in the fourth season of Deutschland sucht den Superstar in 1st MottoShow ?,Deutschland_sucht_den_Superstar_(season_4)_4,Deutschland_sucht_den_Superstar_(season_4)_4,"['Deutschland_sucht_den_Superstar_(season_4)_4', ""Let's_Dance_(German_season_4)_2"", 'The_Sing-Off_(season_2)_0', 'Fourplay_0', 'Taniec_z_Gwiazdami_(season_4)_1', ""Let's_Dance_(German_season_6)_2"", 'Danse_avec_les_stars_(France_season_4)_2', 'Idols_South_Africa_(season_2)_3', 'Taniec_z_Gwiazdami_(season_4)_2', ""America's_Best_Dance_Crew_(season_4)_0""]",1,1,1,1.0,1,1,SUCCESS,11.301279067993164,0.0,11.301279067993164,False
798475ee81cb7e34,How long did the Arizona senator from District 12 serve consecutively in another District seat ?,Arizona_Senate_0,Arizona_Senate_0,"['Arizona_Senate_0', 'Arizona_Senate_1', 'Twelfth_Texas_Legislature_0', '2012_United_States_Senate_election_in_Nebraska_1', '113th_United_States_Congress_1', 'Missouri_Senate_0', 'Colorado_Senate_0', '94th_United_States_Congress_0', '111th_United_States_Congress_0', 'Majority_Coalition_Caucus_1']",1,1,1,1.0,1,1,SUCCESS,9.98687744140625,0.0,9.98687744140625,False
